Name,Date,N-1_Date,N-2_DATE,N_09:30_MAX_MINUS_N-1_09:00_Open,N_09:30_Min_MINUS_N-1_09:00_Open,N-1_Close_Minus_N_09:00_To_09:30_Max,N-1_Close_Minus_N_09:00_To_09:30_Min_,N-1_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-1_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-1_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-1_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-1_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-1_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-1_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-1_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-1_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-1_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-1_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-1_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-1_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-1_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-1_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-1_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-1_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-1_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-1_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-1_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-1_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-1_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-1_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-1_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-1_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-1_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-1_09:30_Open_Minus_N-1_EOD_Close,N_09:30_MAX_MINUS_N-1_EOD_CLOSE,N_09:30_Min_MINUS_N-1_EOD_CLOSE,N-1_15:30_To_EOD_MAX_MINUS_N_09:00_OPEN,N-1_15:30_To_EOD_MIN_MINUS_N_09:00_OPEN,N-1_09:00_To_09:30_Max_Minus_N-2_09:00_Open,N-1_09:00_To_09:30_Min_Minus_N-2_09:00_Open,N-1_EOD_Close_Minus_N-1_09:00_Open,N-2_EOD_Close_Minus_N-2_09:00_Open,N-2_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-2_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-2_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-2_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-2_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-2_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-2_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-2_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-2_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-2_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-2_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-2_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-2_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-2_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-2_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-2_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-2_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-2_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-2_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-2_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-2_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-2_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-2_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-2_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-2_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-2_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-2_09:30_Open_Minus_N-2_EOD_Close,N-2_15:30_To_EOD_MAX_MINUS_N-1_09:00_OPEN,N-2_15:30_To_EOD_MIN_MINUS_N-1_09:00_OPEN,N_09:00_To_13:45_Max_Minus_N-1_Close,N_09:00_To_13:45_Min_Minus_N-1_Close,N-1_Close_Minus_N_09:00_To_15:00_Max,N-1_Close_Minus_N_09:00_To_15:00_Min_,N_09:00_To_09:30_Max_Minus_09:00_Open,N_09:00_To_09:30_Min_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_09:00_Open,N_09:00_To_13:45_Min_Minus_09:00_Open,N_09:00_To_15:00_Max_Minus_09:00_Open,N_09:00_To_15:00_Min_Minus_09:00_Open,N_09:30_To_13:45_Max_Minus_N_09:30_Open,N_09:30_To_13:45_Min_Minus_N_09:30_Open,N_09:30_To_15:00_Max_Minus_N_09:30_Open,N_09:30_To_15:00_Min_Minus_N_09:30_Open,N_DAY_MAX_GRT_N-1_DAY_MAX,N_DAY_MIN_LT_N-1_DAY_MIN
SUNPHARMA,20190313,20190312,20190311,-46400,-46400,-46930,-46930,0.215,-0.562,0.054,-0.476,0.867,-0.238,0.448,-0.29,0.319,-0.299,0.181,-0.493,0.299,-0.183,0.68,-0.128,0.032,-0.406,0.149,-0.214,0.562,-0.064,0.202,-0.043,0.265,-0.277,1.191,-46930,-46930,1.274,100.925,2.114,1.352,1.127,0.718,0.534,-0.474,0.175,-0.395,0.511,-0.033,0.381,-0.153,0.478,0.044,0.043,-0.294,0.185,-0.12,0,-0.284,0.444,-0.098,0.108,-0.327,0.195,-0.163,0.033,-0.294,0.185,-0.316,-0.404,-1.208,-1.307,-46930,-46930,-46930,-46930,0,0,0,0,0,0,0,0,0,0,0,1
SUNTV,20190312,20190311,20190308,3.638,2.789,1.146,0.275,0.767,-0.687,0.041,-0.733,0.913,-0.241,0.549,-0.115,0.547,0,0.098,-0.189,0.074,-0.279,1.222,-0.139,0.783,-0.106,0.081,-0.645,0.373,-0.057,0.081,-0.269,0.806,-0.277,1.921,1.146,0.275,2.521,-0.283,-1.386,-2.872,2.521,-3.139,0.943,-0.672,-0.016,-1.327,0.326,-0.575,0.074,-0.336,0.351,-0.197,-0.049,-0.734,0.025,-0.88,-0.017,-1.141,0.126,-0.922,0.361,-0.076,0.378,-0.042,0.752,-0.051,0.41,-0.042,3.71,-0.788,-0.949,1.422,-0.464,1.422,-0.464,0.873,0,1.151,-0.741,1.151,-0.741,0.879,-1.018,0.879,-1.018,1,0
SUNTV,20190313,20190312,20190311,-61755,-61755,-61655,-61655,0.873,0,0.217,-0.682,0.711,-0.194,0.128,-0.599,0.233,-0.51,0.282,-0.822,0.685,-0.008,0.347,-0.024,-0.04,-0.243,0,-0.325,0.787,-0.081,0.04,-0.541,0.048,-1.345,-0.437,-61655,-61655,-0.162,99.264,3.638,2.789,-0.162,2.521,0.767,-0.687,0.041,-0.733,0.913,-0.241,0.549,-0.115,0.547,0,0.098,-0.189,0.074,-0.279,1.222,-0.139,0.783,-0.106,0.081,-0.645,0.373,-0.057,0.081,-0.269,0.806,-0.277,-1.959,-0.276,-0.276,-61655,-61655,-61655,-61655,0,0,0,0,0,0,0,0,0,0,0,1
TATAGLOBAL,20190312,20190311,20190308,6.862,5.534,1.794,0.394,1.361,0,0.664,-0.335,1.17,-0.206,0.958,-0.025,0.504,-0.382,0.702,-0.152,2,-0.126,0.345,-0.723,0.592,-0.124,0.025,-1.102,0.496,-0.05,0.641,-0.199,0.369,-0.322,4,1.794,0.394,5.394,-1.146,-0.899,-2.291,5.16,-1.682,0.582,-0.306,0.203,-0.952,0.84,-0.283,0.076,-0.77,0.332,-0.026,0,-0.827,-0.077,-0.258,0.051,-0.361,0.231,-0.129,0,-0.725,0.515,0,0.103,-0.467,0.103,-0.311,1.554,0.595,0.595,1.794,0.32,1.794,0.32,0.727,-0.689,0.727,-0.763,0.727,-0.763,0.924,-0.271,0.924,-0.271,1,0
TATAGLOBAL,20190313,20190312,20190311,-20370,-20370,-20390,-20390,0.727,-0.689,0.828,-0.271,0.196,-0.295,0.195,-0.344,0.196,-0.197,0.561,-0.221,0.948,0,0.146,-0.269,0.073,-0.466,-0.122,-0.664,0.293,-0.147,0.512,-0.172,0.146,-0.244,0.586,-20390,-20390,0.098,99.536,6.862,5.534,0.098,5.16,1.361,0,0.664,-0.335,1.17,-0.206,0.958,-0.025,0.504,-0.382,0.702,-0.152,2,-0.126,0.345,-0.723,0.592,-0.124,0.025,-1.102,0.496,-0.05,0.641,-0.199,0.369,-0.322,-4.167,-0.837,-1.086,-20390,-20390,-20390,-20390,0,0,0,0,0,0,0,0,0,0,0,1
TATAMOTORS,20190312,20190311,20190308,1.913,1.087,1.994,1.168,0.817,-0.442,0.652,-0.744,0.3,-0.11,0.3,0.027,0.245,-0.357,1.192,0.055,0.082,-0.741,0.137,-0.44,0.164,-0.055,0.082,-0.219,0,-0.192,0.082,-0.192,0,-0.773,-0.522,1.994,1.168,-0.082,-1.401,-2.016,-3.311,-0.082,-3.311,0.399,-0.618,0.294,-2.107,0.895,-0.274,0,-0.852,0.653,-0.027,0.461,-0.082,0.488,-0.136,-0.136,-0.574,0.218,-0.493,0,-0.384,0.246,-0.11,0.3,-0.22,0.246,-1.278,2.868,-0.442,-0.719,2.231,0.926,2.231,0.926,0.62,-0.217,0.86,-0.463,0.86,-0.463,0.806,-0.518,0.806,-0.518,1,0
TATAMOTORS,20190313,20190312,20190311,-18340,-18340,-18380,-18380,0.62,-0.217,0.378,-0.518,0.216,-0.271,0.78,-0.027,0.081,-0.433,0.189,-0.571,0.433,0.054,0.216,-0.108,0.243,-0.163,0.35,-0.027,-0.027,-0.27,0.538,-0.027,0.054,-0.57,0.162,-18380,-18380,0.216,99.485,1.913,1.087,0.216,-0.082,0.817,-0.442,0.652,-0.744,0.3,-0.11,0.3,0.027,0.245,-0.357,1.192,0.055,0.082,-0.741,0.137,-0.44,0.164,-0.055,0.082,-0.219,0,-0.192,0.082,-0.192,0,-0.773,0.52,-1.402,-1.402,-18380,-18380,-18380,-18380,0,0,0,0,0,0,0,0,0,0,0,1
TATAMTRDVR,20190312,20190311,20190308,1.86,0.965,1.541,0.643,0.592,-0.654,0.751,-0.271,0.323,0,0.269,-0.162,0.162,-0.217,0.751,-0.054,0,-0.379,0.27,-0.108,0.216,-0.054,0.162,-0.108,0.324,-0.271,0.27,-0.108,0.323,-0.27,0.162,1.541,0.643,0.324,-1.245,-0.538,-1.798,0.324,-1.965,0.585,-0.376,-0.054,-2.02,0.757,-0.273,0,-1.433,0.71,-0.165,1.242,0.109,0.486,-0.272,0,-0.545,0.326,-0.109,0,-0.382,0.433,0,0.271,-0.381,0.217,-0.988,1.98,-0.819,-1.205,1.75,0.537,1.75,0.537,0.319,-0.59,0.53,-0.698,0.53,-0.698,0.689,-0.537,0.689,-0.537,1,0
TATAMTRDVR,20190313,20190312,20190311,-9280,-9280,-9190,-9190,0.319,-0.59,0.319,-0.321,0.213,-0.214,0.848,-0.214,0.106,-0.374,0.16,-0.59,0.481,0.054,0.32,-0.161,0.107,-0.268,0.373,-0.054,0.16,-0.321,0.266,-0.375,0.107,-1.082,-0.807,-9190,-9190,-0.806,97.974,1.86,0.965,-0.969,0.324,0.592,-0.654,0.751,-0.271,0.323,0,0.269,-0.162,0.162,-0.217,0.751,-0.054,0,-0.379,0.27,-0.108,0.216,-0.054,0.162,-0.108,0.324,-0.271,0.27,-0.108,0.323,-0.27,-0.162,-1.241,-1.241,-9190,-9190,-9190,-9190,0,0,0,0,0,0,0,0,0,0,0,1
TATAPOWER,20190312,20190311,20190308,3.415,1.737,2.049,0.347,0.352,-0.569,0.631,-0.496,0.769,-0.141,0.488,-0.351,0.348,-0.21,0.348,-0.14,0,-0.632,0.21,-0.211,0.348,-0.21,0.139,-0.491,0.348,-0.21,0.416,-0.139,-0.069,-0.769,1.185,2.049,0.347,1.395,-0.424,0.987,0.071,1.395,-0.357,0.707,-0.501,0.356,-1.011,0.144,-0.799,0.072,-0.435,0.576,-0.145,0.43,-0.216,0.5,-0.288,0.287,-0.144,0.713,-0.072,0.568,-0.287,0.071,-0.575,0.286,-0.65,1.7,-0.144,-0.071,-0.784,-1,2.249,0.347,2.846,0.347,1.639,-0.069,1.84,-0.069,2.439,-0.069,0.273,-1.456,0.881,-1.456,1,0
TATAPOWER,20190313,20190312,20190311,-7100,-7100,-7235,-7235,1.639,-0.069,0.273,-0.966,0.137,-0.551,0.274,-0.137,0,-0.69,0,-0.761,0.207,-0.485,0.548,-0.276,0.478,-0.069,0.068,-0.343,0.137,-0.137,1.084,0,0.405,-1.167,0.273,-7235,-7235,1.84,100.486,3.415,1.737,1.84,1.395,0.352,-0.569,0.631,-0.496,0.769,-0.141,0.488,-0.351,0.348,-0.21,0.348,-0.14,0,-0.632,0.21,-0.211,0.348,-0.21,0.139,-0.491,0.348,-0.21,0.416,-0.139,-0.069,-0.769,-1.2,-0.418,-0.418,-7235,-7235,-7235,-7235,0,0,0,0,0,0,0,0,0,0,0,1
TATASTEEL,20190312,20190311,20190308,2.977,2.111,0.951,0.067,0.846,-0.098,0.049,-0.587,0.659,0.02,0.29,-0.049,0.425,-0.01,0.289,-0.019,0.212,-0.232,0.528,-0.087,0.402,0.038,0.191,-0.317,0.24,-0.183,-0.019,-0.414,0.345,-0.144,1.239,0.951,0.067,2.111,-0.588,-0.447,-1.403,2.046,-1.733,0.376,-0.175,0.347,-0.525,0.359,-0.195,0.204,-0.136,0.329,-0.039,0.193,-0.272,0.078,-0.635,0.059,-0.461,0.323,-0.187,0.293,-0.029,0.4,-0.049,0.235,-0.255,-0.059,-0.652,1.703,-0.354,-0.423,1.299,0.067,1.857,0.067,0.38,-0.509,0.73,-0.509,1.291,-0.509,0.91,-0.23,1.47,-0.23,1,0
TATASTEEL,20190313,20190312,20190311,-52265,-52265,-52415,-52415,0.38,-0.509,0.343,-0.23,0.645,-0.201,0.303,-0.171,0.133,-0.496,0.057,-0.392,0.258,-0.029,0.152,-0.124,0.56,-0.249,0.076,-0.181,0.82,-0.152,0.057,-0.608,0.123,-0.899,0.467,-52415,-52415,0.286,99.685,2.977,2.111,0.286,2.046,0.846,-0.098,0.049,-0.587,0.659,0.02,0.29,-0.049,0.425,-0.01,0.289,-0.019,0.212,-0.232,0.528,-0.087,0.402,0.038,0.191,-0.317,0.24,-0.183,-0.019,-0.414,0.345,-0.144,-1.254,-0.509,-0.576,-52415,-52415,-52415,-52415,0,0,0,0,0,0,0,0,0,0,0,1
TCS,20190312,20190311,20190308,-0.372,-0.919,0.156,-0.389,0.259,-0.23,0.394,-0.074,-0.049,-0.898,0.03,-0.376,0.087,-0.196,0.107,-0.207,0.042,-0.152,0.094,-0.045,0.02,-0.082,0.109,-0.404,0.29,-0.05,0.193,-0.107,0.064,-0.398,-0.506,0.156,-0.389,-0.461,0,0.46,-0.027,-0.529,0.067,0.042,-0.52,0.406,-0.134,0.493,0.002,0.155,-0.099,0.298,-0.044,0.096,-0.368,0.256,-0.01,0.084,-0.153,0.035,-0.29,0.148,-0.012,0.18,-0.032,0.059,-0.138,0.067,-0.131,-0.494,-0.133,-0.136,0.494,-0.389,0.494,-0.589,0.156,-0.389,0.494,-0.389,0.494,-0.589,0.645,0.01,0.645,-0.437,0,1
TCS,20190313,20190312,20190311,-201380,-201380,-201145,-201145,0.156,-0.389,0.645,0.045,0.151,-0.097,0.131,-0.087,0.079,-0.303,0.173,-0.127,0.072,-0.131,0.077,-0.164,0.094,-0.102,0.017,-0.371,0.052,-0.401,0.468,-0.32,0.037,-0.536,0.035,-201145,-201145,-0.117,99.667,-0.372,-0.919,-0.117,-0.529,0.259,-0.23,0.394,-0.074,-0.049,-0.898,0.03,-0.376,0.087,-0.196,0.107,-0.207,0.042,-0.152,0.094,-0.045,0.02,-0.082,0.109,-0.404,0.29,-0.05,0.193,-0.107,0.064,-0.398,0.504,0.067,0,-201145,-201145,-201145,-201145,0,0,0,0,0,0,0,0,0,0,0,1
TECHM,20190312,20190311,20190308,0,-0.62,0.597,-0.019,0.246,-0.607,0.755,0.062,0.345,-0.105,0.093,-0.254,0.099,-0.111,0.105,-0.179,0.111,-0.223,0.019,-0.648,0.205,-0.187,0.254,-0.006,0.358,-0.031,-0.087,-0.36,0.161,-0.13,-0.136,0.597,-0.019,-0.464,-0.462,0.467,-0.384,-0.601,0.142,0.228,-0.947,0.074,-0.292,0.953,0.068,0.179,-0.105,0.228,0.031,0.105,-0.365,0.308,-0.111,-0.012,-0.359,0.074,-0.248,0.197,-0.049,0.271,0.006,0.173,-0.037,0.406,-0.037,-0.489,-0.08,-0.191,0.811,-0.749,0.811,-0.749,0.135,-0.483,0.35,-1.217,0.35,-1.217,0.356,-1.211,0.356,-1.211,0,1
TECHM,20190313,20190312,20190311,-80990,-80990,-80370,-80370,0.135,-0.483,0.356,-0.303,-0.031,-0.659,0.124,-0.093,0.019,-0.355,0.05,-0.231,0.292,-0.075,0.311,-0.131,0.075,-0.087,0.285,-0.025,0.186,-0.168,0.112,-0.137,0.18,-0.224,-0.764,-80370,-80370,-0.645,99.112,0,-0.62,-0.77,-0.601,0.246,-0.607,0.755,0.062,0.345,-0.105,0.093,-0.254,0.099,-0.111,0.105,-0.179,0.111,-0.223,0.019,-0.648,0.205,-0.187,0.254,-0.006,0.358,-0.031,-0.087,-0.36,0.161,-0.13,0.136,-0.328,-0.465,-80370,-80370,-80370,-80370,0,0,0,0,0,0,0,0,0,0,0,1
TITAN,20190312,20190311,20190308,3.366,1.301,2.347,0.261,1.54,-0.043,0.205,-0.309,0.335,-0.075,0.061,-0.469,0.224,-0.042,-0.005,-0.276,0,-0.262,0.164,-0.056,0.275,-0.009,0.107,-0.587,0.127,-0.358,0.449,-0.061,0.512,-0.291,-0.243,2.347,0.261,1.071,-0.265,2.843,1.281,1.043,0.869,0.296,-0.68,0.177,-0.553,1.016,-0.25,0.501,-0.243,0.137,-0.19,0.047,-0.381,0.553,-0.152,0.302,-0.318,0.331,-0.076,0.128,-0.09,0.071,-0.133,0.147,-0.624,0.355,-0.114,-0.77,-0.394,-0.461,2.441,0.261,2.441,0.261,2.092,0,2.185,0,2.185,0,0.347,-0.919,0.347,-0.929,1,0
TITAN,20190313,20190312,20190311,-107100,-107100,-108545,-108545,2.092,0,0.347,-0.289,0.334,-0.115,0.169,-0.197,0.014,-0.552,0.408,-0.074,0.115,-0.397,0.393,-0.239,0.041,-0.18,0.023,-0.337,0.299,-0.162,0.147,-0.087,0.362,-0.811,-0.525,-108545,-108545,1.33,100.676,3.366,1.301,1.33,1.043,1.54,-0.043,0.205,-0.309,0.335,-0.075,0.061,-0.469,0.224,-0.042,-0.005,-0.276,0,-0.262,0.164,-0.056,0.275,-0.009,0.107,-0.587,0.127,-0.358,0.449,-0.061,0.512,-0.291,0.243,-0.234,-0.262,-108545,-108545,-108545,-108545,0,0,0,0,0,0,0,0,0,0,0,1
ULTRACEMCO,20190312,20190311,20190308,2.487,1.852,0.681,0.033,0.313,-0.303,0.163,-0.451,0.501,-0.014,0.233,-0.03,0.013,-0.289,0.399,0.036,0.074,-0.151,0.298,-0.049,0.944,-0.096,0.19,-0.185,0.269,-0.052,-0.049,-0.197,0.333,-0.073,1.868,0.681,0.033,1.819,-0.426,1.63,1.022,1.819,1.234,0.153,-0.687,0.361,-0.386,0.376,-0.201,0.129,-0.284,0.944,0.055,0.495,-0.407,0.593,-0.003,0.193,-0.087,0.39,-0.047,0.468,0.024,0.576,-0.07,0.224,-0.096,0.67,-0.037,-1.69,-0.088,-0.088,2.382,0.033,2.382,0.033,0.267,-0.383,1.976,-0.383,1.976,-0.383,1.935,-0.16,1.935,-0.16,1,0
ULTRACEMCO,20190313,20190312,20190311,-406500,-406500,-409475,-409475,0.267,-0.383,0.464,-0.16,0.269,-0.015,0.558,-0.092,1.013,-0.091,0.292,-0.047,0.157,-0.035,0.082,-0.273,0.064,-1.114,0.05,-0.571,0.167,-0.221,0.049,-0.098,0.061,-0.383,0.685,-409475,-409475,0.726,100.707,2.487,1.852,0.726,1.819,0.313,-0.303,0.163,-0.451,0.501,-0.014,0.233,-0.03,0.013,-0.289,0.399,0.036,0.074,-0.151,0.298,-0.049,0.944,-0.096,0.19,-0.185,0.269,-0.052,-0.049,-0.197,0.333,-0.073,-1.904,-0.416,-0.419,-409475,-409475,-409475,-409475,0,0,0,0,0,0,0,0,0,0,0,1
UNIONBANK,20190312,20190311,20190308,7.863,5.889,3.669,1.606,0.815,-0.381,1.24,0.125,0.928,-0.062,0.185,-0.435,0.062,-0.311,0.124,-0.312,1.045,0,1.457,0.123,0.546,0,0.182,-0.244,0.546,-0.122,1.382,-0.061,0.599,-0.789,3.688,3.669,1.606,4.526,-2.718,0.313,-0.888,4.353,-1.793,1.426,0,0.063,-1.849,0.884,-0.128,0.316,-0.254,0.943,0.127,0.376,-0.442,0.377,-0.253,0.189,-0.635,0.378,-0.19,0.252,-0.701,0.444,-0.77,0.762,-0.257,0.255,-0.257,2.192,-1.28,-1.28,3.669,-0.792,3.669,-0.792,1.165,-0.952,1.165,-3.413,1.165,-3.413,-0.236,-3.352,-0.236,-3.352,1,0
UNIONBANK,20190313,20190312,20190311,-8385,-8385,-8170,-8170,1.165,-0.952,-0.236,-1.193,0.119,-0.899,0.239,-0.542,0.06,-1.335,0.602,-0.487,0.302,-0.427,0.423,-0.182,1.488,-0.182,0.419,-0.241,0.06,-0.542,0.359,-0.12,0.06,-1.521,-2.539,-8170,-8170,-2.6,95.816,7.863,5.889,-2.6,4.353,0.815,-0.381,1.24,0.125,0.928,-0.062,0.185,-0.435,0.062,-0.311,0.124,-0.312,1.045,0,1.457,0.123,0.546,0,0.182,-0.244,0.546,-0.122,1.382,-0.061,0.599,-0.789,-3.829,-2.414,-2.6,-8170,-8170,-8170,-8170,0,0,0,0,0,0,0,0,0,0,0,1
UPL,20190312,20190311,20190308,1.222,0.52,0.367,-0.341,0.886,-0.158,0.335,-0.303,0.29,-0.179,0.4,-0.078,0.056,-0.212,0.2,-0.324,0.29,-0.314,0.084,-0.257,-0.011,-0.235,0.084,-0.062,0.128,0.006,0.045,-0.157,0.44,-0.084,0.396,0.367,-0.341,0.859,-0.371,2.999,1.977,0.859,1.327,0.138,-0.415,0.247,-0.404,0.219,-0.202,0.023,-0.463,0.173,-0.202,0.121,-0.11,0.184,-0.035,0.173,-0.029,0.202,0,1.174,0.023,0.291,-0.103,0.771,0,0.565,-0.222,-1.485,-0.822,-0.822,1.125,-0.341,1.125,-0.341,0,-0.711,0.761,-0.711,0.761,-0.711,1.384,-0.067,1.384,-0.067,1,0
UPL,20190313,20190312,20190311,-89900,-89900,-89730,-89730,0,-0.711,0.29,-0.067,1.125,-0.212,0.193,-0.155,0.077,-0.389,0.011,-0.267,0.095,-0.178,0.2,-0.089,-0.067,-0.262,0.25,-0.045,0.283,-0.072,0.222,-0.111,0.105,-0.413,0.44,-89730,-89730,-0.189,99.7,1.222,0.52,-0.189,0.859,0.886,-0.158,0.335,-0.303,0.29,-0.179,0.4,-0.078,0.056,-0.212,0.2,-0.324,0.29,-0.314,0.084,-0.257,-0.011,-0.235,0.084,-0.062,0.128,0.006,0.045,-0.157,0.44,-0.084,-0.397,-0.368,-0.368,-89730,-89730,-89730,-89730,0,0,0,0,0,0,0,0,0,0,0,1
VEDL,20190312,20190311,20190308,3.525,2.36,1.693,0.506,0.799,-0.724,0.597,-0.201,1.322,0.057,0.281,-0.368,0.141,-0.34,0.366,-0.113,0.028,-0.653,0.056,-0.198,0.338,-0.113,0.393,0.028,0.727,-0.226,0.084,-0.281,0.084,-0.994,1.355,1.693,0.506,1.863,-1.036,0.599,-0.927,1.863,-1.044,0.115,-0.665,0.544,-0.9,0.661,-0.087,0.402,-0.144,0.144,-0.463,0.144,-0.144,0.086,-0.26,0.173,-0.406,0.346,0,0.231,-0.493,0.058,-0.847,0.694,-0.146,0.203,-0.174,0.834,-0.841,-0.958,1.802,0.506,1.802,0.113,0.944,-0.253,1.054,-0.253,1.054,-0.649,0.416,-0.899,0.416,-1.297,1,0
VEDL,20190313,20190312,20190311,-17745,-17745,-17745,-17745,0.944,-0.253,0.083,-0.757,0.554,-0.14,0.444,-0.167,0.139,-0.307,0.305,-0.223,0.139,-0.364,0.112,-0.337,0.196,-0.084,0.391,-0.168,0.445,-0.168,0.139,-1.269,0.363,-0.197,-0.644,-17745,-17745,0,99.44,3.525,2.36,0,1.863,0.799,-0.724,0.597,-0.201,1.322,0.057,0.281,-0.368,0.141,-0.34,0.366,-0.113,0.028,-0.653,0.056,-0.198,0.338,-0.113,0.393,0.028,0.727,-0.226,0.084,-0.281,0.084,-0.994,-1.374,-0.762,-1.019,-17745,-17745,-17745,-17745,0,0,0,0,0,0,0,0,0,0,0,1
VOLTAS,20190312,20190311,20190308,5.548,3.945,0.62,-1.067,1.148,0,0.612,-0.083,0.166,-0.409,0.661,-0.142,0.82,-0.017,0.262,-0.115,0.294,-0.189,0.619,0.09,0.76,-0.082,0.234,-0.268,0.307,-0.008,0.363,-0.073,1.505,0.105,3.935,0.62,-1.067,5.33,-0.404,1.672,0.53,4.959,0.463,0.681,-0.391,0.295,-0.425,0.22,-0.196,0.481,0.025,0.738,-0.017,0.008,-0.38,0.168,-0.135,0.328,-0.084,0.109,-0.287,0.218,-0.16,0.336,-0.051,0.135,-0.423,0.529,-0.034,-0.414,-0.067,-0.118,0.919,-1.321,0.919,-1.321,0.238,-1.455,0.539,-1.71,0.539,-1.71,1.886,-0.332,1.886,-0.332,1,0
VOLTAS,20190313,20190312,20190311,-62650,-62650,-62135,-62135,0.238,-1.455,1.886,0.008,0.23,-0.239,0.103,-0.672,0.556,-0.232,0.16,-1.418,0.577,-0.121,0.208,-0.112,0.112,-0.201,0.016,-0.378,0.455,-0.048,0.191,-0.328,0.072,-0.854,0.538,-62135,-62135,-0.819,99.02,5.548,3.945,-0.828,4.959,1.148,0,0.612,-0.083,0.166,-0.409,0.661,-0.142,0.82,-0.017,0.262,-0.115,0.294,-0.189,0.619,0.09,0.76,-0.082,0.234,-0.268,0.307,-0.008,0.363,-0.073,1.505,0.105,-4.097,0.008,-0.384,-62135,-62135,-62135,-62135,0,0,0,0,0,0,0,0,0,0,0,1
WIPRO,20190312,20190311,20190308,1.692,0.882,1.236,0.422,0.539,-0.427,0.27,-0.213,0.135,-0.155,0.538,-0.155,0.096,-0.407,0.404,0.058,0.077,-0.116,0.346,-0.077,0.269,-0.077,0.058,-0.541,0.46,-0.077,0.153,-0.25,0.077,-0.212,0.366,1.236,0.422,0.558,-0.522,-0.442,-1.418,0.462,-1.319,0.439,-1.104,-0.057,-0.964,0.134,-0.619,0.096,-0.155,0.116,-0.778,0.135,-0.721,0.444,-0.214,0.135,-0.369,-0.039,-0.272,0.135,-0.116,0.077,-0.389,0.251,0.019,-0.019,-0.622,1.585,-0.33,-0.369,1.367,0.154,1.367,0.154,0.722,-0.096,0.854,-0.365,0.854,-0.365,0.361,-0.865,0.361,-0.865,1,0
WIPRO,20190313,20190312,20190311,-26010,-26010,-26035,-26035,0.722,-0.096,0.209,-0.498,0.267,-0.115,0.209,-0.038,0.323,-0.076,0.076,-0.42,0.057,-0.673,0.229,-0.057,0.191,-0.019,0.247,-0.057,0.057,-0.21,0,-0.44,-0.019,-0.557,-0.402,-26035,-26035,0.096,99.56,1.692,0.882,0.096,0.462,0.539,-0.427,0.27,-0.213,0.135,-0.155,0.538,-0.155,0.096,-0.407,0.404,0.058,0.077,-0.116,0.346,-0.077,0.269,-0.077,0.058,-0.541,0.46,-0.077,0.153,-0.25,0.077,-0.212,-0.367,-0.423,-0.52,-26035,-26035,-26035,-26035,0,0,0,0,0,0,0,0,0,0,0,1
WOCKPHARMA,20190312,20190311,20190308,5.116,4.237,1.556,0.644,0.865,-0.189,0.373,-0.282,0.754,-0.129,0.64,-0.059,0.969,0.047,0.22,-0.676,0.22,-0.116,0.093,-0.233,0.543,-0.233,-0.046,-0.676,0.855,-0.07,2.464,-0.058,0.237,-0.949,2.911,1.556,0.644,3.616,-1.038,0.643,-0.414,3.616,-0.699,1.198,-0.402,0.374,-0.542,-0.024,-2.151,0.51,-0.251,0.65,-0.071,0.705,-0.452,0.177,-0.872,0.13,-0.393,0.012,-0.155,0.285,0.024,0.26,-0.238,0.894,-0.107,0.225,-0.285,1.079,-0.474,-0.474,2.462,0.295,2.462,0.295,0.571,-0.35,1.486,-0.703,1.486,-0.703,1.708,-0.476,1.708,-0.476,1,0
WOCKPHARMA,20190313,20190312,20190311,-44310,-44310,-43800,-43800,0.571,-0.35,0.539,-0.453,0.629,-0.204,0.669,-0.474,1.342,-0.113,0.224,-1.134,0.371,-0.306,0.191,-0.283,0.135,-0.226,0.158,-0.294,0.472,-0.09,0.393,-0.203,0.09,-2.057,-0.934,-43800,-43800,-1.162,98.142,5.116,4.237,-1.162,3.616,0.865,-0.189,0.373,-0.282,0.754,-0.129,0.64,-0.059,0.969,0.047,0.22,-0.676,0.22,-0.116,0.093,-0.233,0.543,-0.233,-0.046,-0.676,0.855,-0.07,2.464,-0.058,0.237,-0.949,-2.998,-1.001,-1.001,-43800,-43800,-43800,-43800,0,0,0,0,0,0,0,0,0,0,0,1
YESBANK,20190312,20190311,20190308,2.55,1.666,1.212,0.316,0.745,-0.648,0.362,-0.279,1.059,-0.021,0.254,-0.277,0.381,-0.043,1.134,0,0.231,-0.317,0.211,-0.211,0.421,0,0.126,-0.508,0.211,-0.148,0.211,-0.169,0.063,-0.594,1.037,1.212,0.316,1.708,-0.858,1.426,0.043,1.354,0.344,0.857,-0.871,0,-1.129,0.561,-0.239,0.216,-0.26,0.794,0.065,0.043,-0.453,0.789,-0.172,0.49,-0.343,0.512,-0.129,0.235,-0.15,0.171,-0.582,0.428,-0.518,0.473,-0.13,0.258,-0.344,-0.604,1.212,-0.34,1.212,-0.34,0.376,-0.527,0.376,-1.189,0.376,-1.189,0.272,-1.21,0.272,-1.21,1,0
YESBANK,20190313,20190312,20190311,-23730,-23730,-23485,-23485,0.376,-0.527,0.021,-0.825,0.523,-0.105,0.439,-0.063,0.042,-0.591,0.357,-0.594,0.401,0.085,0.127,-0.51,0.021,-0.233,0.106,-0.17,0.527,-0.106,0.168,-0.19,-0.021,-1.021,-1.06,-23485,-23485,-1.039,98.238,2.55,1.666,-1.039,1.354,0.745,-0.648,0.362,-0.279,1.059,-0.021,0.254,-0.277,0.381,-0.043,1.134,0,0.231,-0.317,0.211,-0.211,0.421,0,0.126,-0.508,0.211,-0.148,0.211,-0.169,0.063,-0.594,-1.048,-0.485,-0.846,-23485,-23485,-23485,-23485,0,0,0,0,0,0,0,0,0,0,0,1
ZEEL,20190312,20190311,20190308,0.131,-0.772,1.005,0.11,0.631,-0.838,0.044,-1.741,0.614,-0.343,0.361,-0.209,0.307,-0.231,0.219,-0.596,0.176,-0.309,0.406,-0.21,0.219,-0.231,-0.022,-0.442,0.242,-0.221,0.121,-0.121,0.286,-0.321,-1.258,1.005,0.11,-0.761,-0.919,0.609,-0.861,-0.883,-0.439,0.738,-1.252,0.629,-0.959,0.318,-0.165,0.143,-0.298,0.656,0,1.04,-0.132,0.087,-0.482,-0.011,-0.594,0.153,-0.143,0.393,-0.044,0.131,-0.318,0.437,-0.132,0.306,-0.53,0.633,-0.417,-0.417,3.071,0.022,4.157,0.022,0.087,-0.816,2.172,-0.905,3.269,-0.905,2.803,-0.254,3.893,-0.254,1,0
ZEEL,20190313,20190312,20190311,-45620,-45620,-46260,-46260,0.087,-0.816,0.667,-0.254,0.472,-0.044,0.537,-0.044,0.48,-0.044,0.284,-0.374,2.621,0.033,1.311,0.022,0.431,-0.217,0.032,-0.487,1.633,-0.011,0.582,-0.342,0.021,-2.304,2.017,-46260,-46260,1.381,100.623,0.131,-0.772,1.381,-0.883,0.631,-0.838,0.044,-1.741,0.614,-0.343,0.361,-0.209,0.307,-0.231,0.219,-0.596,0.176,-0.309,0.406,-0.21,0.219,-0.231,-0.022,-0.442,0.242,-0.221,0.121,-0.121,0.286,-0.321,1.243,-0.805,-0.927,-46260,-46260,-46260,-46260,0,0,0,0,0,0,0,0,0,0,0,1
