Name,Date,N_DAY_MAX_GRT_N-1_DAY_MAX,N_Day_Max_Lt_N-1_Close,N_Day_Min_Grt_N-1_Close,N_DAY_MIN_LT_N-1_DAY_MIN,N_09:00_To_09:30_Max_Minus_09:00_Open,N_09:00_To_09:30_Min_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_N-1_Close,N_09:00_To_13:45_Min_Minus_09:00_Open,N_09:00_To_13:45_Min_Minus_N-1_Close,N_09:00_To_15:00_Max_Minus_09:00_Open,N_09:00_To_15:00_Min_Minus_09:00_Open,N_09:30_MAX_MINUS_N-1_09:00_Open,N_09:30_MAX_MINUS_N-1_EOD_CLOSE,N_09:30_Min_MINUS_N-1_09:00_Open,N_09:30_Min_MINUS_N-1_EOD_CLOSE,N_09:30_To_13:45_Max_Minus_N_09:30_Open,N_09:30_To_13:45_Min_Minus_N_09:30_Open,N_09:30_To_15:00_Max_Minus_N_09:30_Open,N_09:30_To_15:00_Min_Minus_N_09:30_Open,N-1_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-1_09:00_To_09:30_Max_Minus_N-2_09:00_Open,N-1_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-1_09:00_To_09:30_Min_Minus_N-2_09:00_Open,N-1_09:30_Open_Minus_N-1_EOD_Close,N-1_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-1_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-1_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-1_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-1_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-1_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-1_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-1_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-1_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-1_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-1_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-1_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-1_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-1_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-1_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-1_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-1_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-1_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-1_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-1_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-1_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-1_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-1_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-1_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-1_15:30_To_EOD_MAX_MINUS_N_09:00_OPEN,N-1_15:30_To_EOD_MIN_MINUS_N_09:00_OPEN,N-1_Close_Minus_N_09:00_To_09:30_Max,N-1_Close_Minus_N_09:00_To_09:30_Min_,N-1_Close_Minus_N_09:00_To_15:00_Max,N-1_Close_Minus_N_09:00_To_15:00_Min_,N-1_EOD_Close_Minus_N-1_09:00_Open,N-2_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-2_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-2_09:30_Open_Minus_N-2_EOD_Close,N-2_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-2_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-2_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-2_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-2_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-2_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-2_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-2_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-2_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-2_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-2_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-2_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-2_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-2_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-2_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-2_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-2_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-2_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-2_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-2_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-2_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-2_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-2_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-2_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-2_15:30_To_EOD_MAX_MINUS_N-1_09:00_OPEN,N-2_15:30_To_EOD_MIN_MINUS_N-1_09:00_OPEN,N-2_EOD_Close_Minus_N-2_09:00_Open
ACC,20190404,0,0,0,1,PZ,Z,P,PZ,Z,N,P,NZ,Z,Z,NN,N,P,NZ,P,N,PP,PP,NZ,Z,NN,Z,N,Z,NZ,PZ,N,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,N,Z,Z,Z,N,PZ,N,N,PZ,NZ,NN,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,PP,Z,P,Z,Z,NZ,PP
ACC,20190405,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,Z,NN,Z,P,Z,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NN,Z,NN,Z,PP,NZ,PP,Z,N,Z,NZ,PZ,N,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,N,P,Z,N
ADANIENT,20190404,0,1,0,0,PZ,NZ,P,Z,N,NN,P,N,PZ,Z,NZ,NN,P,N,P,N,P,PP,NZ,Z,PP,PZ,N,PZ,N,P,Z,PZ,NZ,PZ,Z,PP,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PP,Z,PP,Z,PP,Z,Z,NN,Z,NN,PP,P,NZ,NN,PP,Z,PP,NZ,P,NZ,PZ,NZ,PZ,NZ,Z,NZ,P,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,N,Z,N,Z,NZ,PP
ADANIENT,20190405,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PZ,NZ,NZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,P,NZ,Z,NZ,PP,Z,Z,NZ,Z,N,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,P,NZ,NN,PZ,N,PZ,N,P,Z,PZ,NZ,PZ,Z,PP,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PP,Z,PP,Z,PP,Z,PP
ADANIPORTS,20190404,0,1,0,1,PZ,N,PZ,Z,N,NN,PZ,N,Z,Z,N,N,PZ,NZ,PZ,NZ,PZ,PZ,NZ,NZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,Z,N,Z,NN,Z,PZ,NZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,N,Z,NZ,N
ADANIPORTS,20190405,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,N,N,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,Z
AMBUJACEM,20190404,0,1,0,1,PZ,NZ,P,Z,N,NN,P,NN,Z,Z,NN,NN,PZ,N,PZ,NN,PP,PP,Z,Z,NN,PZ,N,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,N,PZ,NZ,Z,PZ,NZ,Z,N,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,N,PZ,Z,P,NZ,PZ,Z,Z,NZ,Z
AMBUJACEM,20190405,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,NN,NN,PZ,NZ,Z,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,N,PP,Z,PP,PZ,N,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PP,Z,N
ARVIND,20190404,0,0,0,1,PZ,NZ,PP,P,NZ,NN,PP,NZ,Z,Z,NN,NN,PP,NZ,PP,NZ,PZ,Z,NZ,N,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PP,Z,PZ,N,PZ,Z,Z,NN,P,NN,Z,PZ,N,Z,PZ,N,PZ,NZ,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,N,PZ,Z,PZ,NZ,PZ,NZ,Z,N,N
ARVIND,20190405,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,NN,PP,PZ,NZ,PZ,NZ,P,Z,PZ,Z,Z,NZ,P,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,Z,Z,NN,Z,NN,P,PZ,NZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PP,Z,PZ,N,P,Z,Z
ASHOKLEY,20190404,0,1,0,1,PZ,NZ,P,Z,NZ,NN,P,NZ,Z,Z,NN,NN,P,NZ,P,NZ,P,PP,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,P,NZ,PZ,NZ,Z,N,PZ,NZ,PZ,Z,PZ,NZ,Z,Z,Z,NN,Z,NN,N,PZ,NZ,NN,PZ,NZ,PZ,NZ,P,Z,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PP
ASHOKLEY,20190405,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,NN,Z,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,N,Z,NZ,PZ,Z,Z,Z,Z,NN,Z,NN,Z,P,NZ,P,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,P,NZ,PZ,NZ,Z,N,PZ,NZ,PZ,Z,PZ,NZ,PP,Z,N
ASIANPAINT,20190404,1,0,1,0,PZ,Z,P,PP,Z,Z,P,Z,P,P,Z,Z,PZ,Z,PZ,NZ,PZ,Z,NZ,NZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,Z,Z,NZ,Z,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,P,Z,PP,Z,Z,PZ,NZ,Z,Z,NZ,PZ,NZ,Z,NZ,Z,Z,PZ,Z,Z,Z,PZ,Z,Z,Z,Z,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z
ASIANPAINT,20190405,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,P,Z,Z,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,Z,Z,NZ,Z,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,Z
AUROPHARMA,20190404,0,1,0,1,PZ,NZ,PZ,Z,NZ,NN,PZ,NZ,Z,Z,NN,NN,PZ,NZ,PZ,NZ,PZ,PP,NZ,Z,Z,PZ,Z,Z,NZ,PZ,Z,PZ,Z,P,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NN,Z,NN,Z,P,Z,Z,P,Z,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,P
AUROPHARMA,20190405,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,NN,P,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,P,Z,P,Z,Z,NN,Z,NN,P,PZ,NZ,Z,PZ,Z,Z,NZ,PZ,Z,PZ,Z,P,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PP,Z,Z
AXISBANK,20190404,0,0,0,1,PZ,NZ,P,PZ,NZ,NZ,P,NZ,Z,PZ,NN,NZ,PZ,NZ,PZ,NZ,PZ,PZ,NZ,Z,N,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,N,Z,Z,PZ,NZ,PZ,NZ,NN,PZ,NZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z
AXISBANK,20190405,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,NN,Z,PZ,Z,Z,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,Z,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,P,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,N,PZ,Z,NN
BAJAJ-AUTO,20190404,0,1,0,1,PZ,Z,P,Z,Z,NN,P,Z,Z,Z,NN,NN,PZ,NZ,PZ,NZ,PZ,Z,NZ,NZ,Z,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,Z,Z,NN,Z,NN,N,Z,NZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,N,N
BAJAJ-AUTO,20190405,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,Z,NN,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,Z,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PP,Z,N
BAJFINANCE,20190404,1,0,1,0,PZ,NZ,PZ,PP,NZ,Z,PZ,N,P,PP,Z,Z,PZ,NZ,PZ,NZ,PZ,P,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,N,Z,NN,PP,Z,PP,Z,N,PZ,NZ,N,P,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,Z,NZ,Z,Z,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,Z,NZ,Z
BAJFINANCE,20190405,1,1,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,P,NZ,Z,Z,PZ,Z,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,P,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,N,Z,NN,N
BANKBARODA,20190404,0,0,0,1,PZ,NZ,PZ,PZ,N,N,PZ,NN,P,PZ,NZ,NZ,P,N,P,N,PZ,P,N,NZ,P,PZ,Z,PZ,NZ,P,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,P,Z,Z,N,PZ,Z,PZ,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,N,Z,P,NZ,PP,Z,NN,PZ,NZ,PZ,NZ,P,Z,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,N,Z,NN,N
